pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,1.0089206256377998,-0.006230249780181442,-0.13,0.9999723419909022,0.0,0.0,0.0074374224856488536,5.424569732000236,3.710642285001086,9.135212017001322,9996,9679,68.08107163999739,62.63383437899756,0,0,0,263,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.0089206256377998,-0.006230249780181442,-0.13,0.9999723419909022,0.0,0.0,0.0074374224856488536,5.424569732000236,3.710642285001086,9.135212017001322,9996.0,9679.0,68.08107163999739,62.63383437899756,0.0,0.0,0.0,263.0,0.0,1,1/1,
STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
